customerid,historical_recency,historical_orders,historical_items,historical_revenue,historical_aov,historical_lifetime_days,churn_probability,risk_level,retention_opportunity_score,retention_priority,future_churn
13565,263,1,78,110.17999999999999,110.17999999999999,0,0.7876086675355263,Critical Risk,86.77872298906428,Standard Retention,0
13566,11,1,335,567.31,567.31,0,0.6127654732252822,Critical Risk,347.6279806154348,Standard Retention,0
13568,102,1,66,187.05,187.05,0,0.6792622108390719,Critical Risk,127.05599653744841,Standard Retention,1
13569,296,1,43,109.82000000000001,109.82000000000001,0,0.8063327661586758,Critical Risk,88.55146437954578,Standard Retention,0
13570,172,1,161,239.49,239.49,0,0.731145002970661,Critical Risk,175.10191676144362,Standard Retention,1
13571,21,7,851,1083.83,154.83285714285714,160,0.24964500273695905,Low Risk,270.5727433163983,Monitor,0
13572,134,1,534,1384.25,1384.25,0,0.7212042100531075,Critical Risk,998.3269277660141,Standard Retention,1
13573,182,1,10,31.770000000000003,31.770000000000003,0,0.7349932959871694,Critical Risk,23.350737013512376,Standard Retention,0
13575,62,2,113,218.75,109.375,42,0.5808756807683099,High Risk,127.06655516806778,Standard Retention,0
13576,0,14,1987,5343.38,381.67,301,0.04527085464603538,Low Risk,241.89937929853252,High Value - Low Risk,0
13577,21,3,597,1193.8,397.93333333333334,149,0.4558409550256446,High Risk,544.1829321096145,Standard Retention,0
13579,298,1,46,164.7,164.7,0,0.8080407587879216,Critical Risk,133.08431297237067,Standard Retention,0
13581,238,1,30,118.0,118.0,0,0.7726114830997454,Critical Risk,91.16815500576995,Standard Retention,1
13583,84,1,725,781.03,781.03,0,0.6752937655177574,Critical Risk,527.424689682334,Standard Retention,1
13584,235,1,37,142.4,142.4,0,0.7710681671233541,Critical Risk,109.80010699836564,Standard Retention,1
13588,15,5,1774,1605.94,321.188,168,0.33472378446743956,Moderate Risk,537.5463144276399,Monitor,0
13589,108,1,28,147.0,147.0,0,0.683185061432003,Critical Risk,100.42820403050443,Standard Retention,0
13590,79,4,900,1116.38,279.095,152,0.4481664090824955,High Risk,500.3240157715164,Standard Retention,0
13591,133,2,263,776.23,388.115,62,0.6364997041875908,Critical Risk,494.0701653815336,Standard Retention,0
13592,134,3,71,205.51,68.50333333333333,58,0.5826065406142825,High Risk,119.7314701616412,Standard Retention,0
13593,37,5,719,2011.88,402.37600000000003,227,0.3332069016109907,Moderate Risk,670.37230121312,Monitor,1
13599,13,10,1874,2833.88,283.38800000000003,281,0.11945614391141213,Low Risk,338.5243771076726,Monitor,0
13600,241,1,324,219.52,219.52,0,0.7759197866182512,Critical Risk,170.3299115584385,Standard Retention,1
13601,140,1,275,373.2,373.2,0,0.7105446464153898,Critical Risk,265.1752620422235,Standard Retention,0
13606,172,2,240,246.63,123.315,68,0.6641457283090171,Critical Risk,163.7982609728529,Standard Retention,0
13610,39,5,364,764.76,152.952,174,0.3545142444642315,Moderate Risk,271.11831359646567,Monitor,0
13611,18,3,754,1154.4,384.8,270,0.4169226432655008,High Risk,481.2954993856942,Standard Retention,1
13614,18,3,310,1081.03,360.3433333333333,241,0.4252620725345181,High Risk,459.7210582719901,Standard Retention,0
13615,247,1,189,417.69,417.69,0,0.7819097964458376,Critical Risk,326.5959028774619,Standard Retention,1
13617,42,2,188,365.7,182.85,67,0.5567303212586994,High Risk,203.59627848430634,Standard Retention,0
13618,102,1,246,177.34,177.34,0,0.6792581655583151,Critical Risk,120.4596430801116,Standard Retention,1
13621,45,1,343,213.85,213.85,0,0.6348511386037488,Critical Risk,135.76291599041167,Standard Retention,1
13623,139,4,149,539.17,134.7925,87,0.5218317327766491,High Risk,281.3560153611859,Standard Retention,0
13626,181,1,209,257.23,257.23,0,0.7375964521098455,Critical Risk,189.73193537621557,Standard Retention,1
13627,8,4,1010,1334.18,333.545,278,0.35099048793393706,Moderate Risk,468.2844891917002,Monitor,0
13629,28,8,3222,5718.36,714.795,239,0.1800995102396701,Low Risk,1029.8738353741198,High Value - Low Risk,0
13630,4,6,1271,1799.78,299.9633333333333,209,0.2669358767196633,Low Risk,480.4258522025156,Monitor,1
13631,28,11,467,3070.42,279.1290909090909,167,0.11480524938699826,Low Risk,352.5003338228272,Monitor,1
13632,102,3,310,812.26,270.75333333333333,69,0.5513409809789918,High Risk,447.83222520999584,Standard Retention,0
13634,15,4,578,1344.48,336.12,240,0.3669754308091465,Moderate Risk,493.3911272142813,Monitor,0
13636,51,4,339,646.55,161.6375,163,0.42169909516785453,High Risk,272.6495499807763,Standard Retention,0
13637,116,2,350,678.65,339.325,39,0.628916456886857,Critical Risk,426.8141534662655,Standard Retention,0
13639,3,1,800,1033.34,1033.34,0,0.6144416787741194,Critical Risk,634.9271643444484,Standard Retention,1
13642,144,1,151,312.28,312.28,0,0.7124366567240797,Critical Risk,222.4797191617956,Standard Retention,1
13643,27,2,126,259.40000000000003,129.70000000000002,86,0.5374423366799252,High Risk,139.41254213477262,Standard Retention,0
13644,2,2,1103,1398.6100000000001,699.3050000000001,31,0.5375562126482543,High Risk,751.831494571975,Standard Retention,0
13645,49,1,158,252.1,252.1,0,0.6385752696697778,Critical Risk,160.984825483751,Standard Retention,1
13647,0,3,659,1275.9,425.3,163,0.43336139825350367,High Risk,552.9258080316454,Standard Retention,1
13649,185,2,139,346.6,173.3,109,0.663357314573632,Critical Risk,229.91964523122087,Standard Retention,1
13650,17,3,496,1063.48,354.49333333333334,179,0.44328293391693085,High Risk,471.4225345619776,Standard Retention,0
13652,185,2,290,638.24,319.12,112,0.6636395828647786,Critical Risk,423.56132736761634,Standard Retention,0
13654,74,4,1532,1714.27,428.5675,128,0.449723587587008,High Risk,770.9476544927802,Standard Retention,0
13655,43,2,605,932.97,466.485,127,0.5418649853754505,High Risk,505.54377540573404,Standard Retention,1
13656,93,2,490,379.65,189.825,172,0.5694349303677012,High Risk,216.18597131409774,Standard Retention,1
13657,130,1,132,152.34,152.34,0,0.6998360401510225,Critical Risk,106.61302235660678,Standard Retention,1
13658,14,3,811,2096.77,698.9233333333333,118,0.4585086434209196,High Risk,961.3871682656817,Standard Retention,1
13659,134,2,882,1563.0,781.5,115,0.6254631923677427,Critical Risk,977.5989696707819,Standard Retention,1
13662,14,3,533,881.26,293.75333333333333,173,0.44270883409271755,High Risk,390.14158713254824,Standard Retention,1
13663,108,1,91,189.47,189.47,0,0.6838953018818349,Critical Risk,129.57764284755126,Standard Retention,1
13666,216,2,37,64.05,32.025,0,0.7143033659775733,Critical Risk,45.75113059086357,Standard Retention,0
13667,78,1,149,299.05,299.05,0,0.6624893991227382,Critical Risk,198.11745480765487,Standard Retention,1
13668,42,16,2938,4900.97,306.310625,249,0.03669153938828289,Low Risk,179.8241337957928,Monitor,0
13669,78,1,13,48.150000000000006,48.150000000000006,0,0.6583387356198588,Critical Risk,31.699010120096204,Standard Retention,0
13670,4,1,282,349.7,349.7,0,0.6031363379846837,Critical Risk,210.91677739324388,Standard Retention,1
13672,230,2,57,186.39000000000001,93.19500000000001,30,0.7172075291309636,Critical Risk,133.68031135472032,Standard Retention,1
13675,80,2,330,486.82000000000005,243.41000000000003,133,0.570220359263754,High Risk,277.5946752967808,Standard Retention,1
13678,80,1,924,232.6,232.6,0,0.6636465057174007,Critical Risk,154.3641772298674,Standard Retention,1
13680,266,2,1195,2391.59,1195.795,1,0.7558612186380269,Critical Risk,1807.710131882519,Standard Retention,0
13681,84,1,96,203.46,203.46,0,0.6656180807589883,Critical Risk,135.42665471122376,Standard Retention,0
13682,116,1,10,59.5,59.5,0,0.6878767227244728,Critical Risk,40.92866500210613,Standard Retention,1
13684,214,1,38,65.13,65.13,0,0.7567665101887621,Critical Risk,49.28820280859407,Standard Retention,1
13686,111,1,70,72.0,72.0,0,0.6843352017517137,Critical Risk,49.27213452612339,Standard Retention,1
13692,142,2,735,871.58,435.79,22,0.6556870843175716,Critical Risk,571.483748949509,Standard Retention,0
13694,0,42,52160,51527.06,1226.8347619047618,301,1.8366380277208333e-05,Low Risk,0.9463655785265304,High Value - Low Risk,0
13695,10,13,1403,2096.95,161.30384615384614,178,0.073611225821301,Low Risk,154.35905998597713,Monitor,0
13699,84,1,66,308.58000000000004,308.58000000000004,0,0.667269006397729,Critical Risk,205.90586999421126,Standard Retention,1
13700,21,8,1995,1634.77,204.34625,234,0.19366652623876454,Low Risk,316.6002270993451,Monitor,0
13703,247,1,10,99.5,99.5,0,0.7778765490858099,Critical Risk,77.3987166340381,Standard Retention,1
13704,2,5,1028,1289.4,257.88,14,0.3681113292747839,Moderate Risk,474.6427479669064,Monitor,0
13705,73,2,237,522.68,261.34,228,0.5353741252375231,High Risk,279.8293477791486,Standard Retention,1
13706,231,1,189,330.79,330.79,0,0.7710736451374411,Critical Risk,255.06345107501417,Standard Retention,1
13707,196,2,351,806.41,403.205,48,0.6898710945692929,Critical Risk,556.3189493716234,Standard Retention,1
13708,200,1,301,285.33,285.33,0,0.7507524942401154,Critical Risk,214.2122091815321,Standard Retention,1
13709,30,5,1890,2918.81,583.762,213,0.32872419022140986,Moderate Risk,959.4834536601533,Monitor,0
13711,147,2,140,252.06,126.03,0,0.6631053413997201,Critical Risk,167.14233235321345,Standard Retention,1
13712,175,1,352,228.84,228.84,0,0.7332031335750581,Critical Risk,167.7862050873163,Standard Retention,1
13715,210,5,562,1077.39,215.478,91,0.5245346299167454,High Risk,565.1283649260024,Standard Retention,1
13716,198,1,138,138.28,138.28,0,0.7473336536372563,Critical Risk,103.34129762495981,Standard Retention,1
13717,57,4,1567,955.99,238.9975,169,0.42516845487234206,High Risk,406.4567911734103,Standard Retention,0
13718,175,2,173,306.55,153.275,49,0.6717992004472855,Critical Risk,205.94004489711537,Standard Retention,1
13719,134,2,186,338.74,169.37,28,0.6453346383511618,Critical Risk,218.60065539507255,Standard Retention,0
13720,45,4,501,799.9,199.975,138,0.4236929081605091,High Risk,338.9119572375912,Standard Retention,1
13722,60,3,1401,2375.41,791.8033333333333,151,0.48897635312012294,High Risk,1161.519318965071,Standard Retention,1
13723,146,1,43,199.85000000000002,199.85000000000002,0,0.7121407485354199,Critical Risk,142.32132859480367,Standard Retention,1
13725,98,7,724,1865.7,266.5285714285714,139,0.30478555306945965,Moderate Risk,568.6384063616908,Monitor,0
13726,29,1,384,292.68,292.68,0,0.623088847455531,Critical Risk,182.3656438732848,Standard Retention,0
13728,36,5,354,797.02,159.404,203,0.3438817831407863,Moderate Risk,274.08065879886954,Monitor,0
13730,64,2,488,752.6,376.3,25,0.5899332806776987,High Risk,443.98378703803604,Standard Retention,1
13731,148,2,278,610.59,305.295,27,0.6577844954387848,Critical Risk,401.6366350699676,Standard Retention,1
13735,104,2,719,1409.69,704.845,58,0.6164369821147172,Critical Risk,868.9850493172958,Standard Retention,0
13736,189,1,228,357.53,357.53,0,0.744384991091367,Critical Risk,266.13996586489645,Standard Retention,1
13737,129,1,125,339.6,339.6,0,0.7019097592842244,Critical Risk,238.36855425292262,Standard Retention,1
13740,169,1,425,350.75,350.75,0,0.7308370810862311,Critical Risk,256.34110619099556,Standard Retention,1
13741,0,3,218,668.4300000000001,222.81000000000003,145,0.43896804771797066,High Risk,293.4194121361231,Standard Retention,1
13742,18,11,994,2775.4700000000003,252.31545454545457,230,0.10491265695927401,Low Risk,291.18193201075627,Monitor,0
13743,17,6,1416,1065.84,177.64,170,0.2891735541681806,Low Risk,308.21274097461355,Monitor,1
13744,24,2,1153,1080.52,540.26,197,0.5048631298457616,High Risk,545.5147090609423,Standard Retention,1
13745,91,1,496,300.04,300.04,0,0.6729283308476652,Critical Risk,201.90541638753348,Standard Retention,1
13747,302,1,8,79.6,79.6,0,0.8092487526543966,Critical Risk,64.41620071128996,Standard Retention,1
13748,24,5,439,948.25,189.65,278,0.3137122286832632,Moderate Risk,297.47762084890434,Monitor,1
13750,69,4,431,1316.63,329.1575,196,0.4251508150893745,High Risk,559.7663176711233,Standard Retention,0
13751,217,1,152,296.25,296.25,0,0.7618010825358399,Critical Risk,225.68357070124256,Standard Retention,1
13752,53,6,874,1175.38,195.89666666666668,122,0.32771498641066055,Moderate Risk,385.18964072736225,Monitor,1
13753,216,1,512,741.26,741.26,0,0.7671592769996303,Critical Risk,568.6644856687459,Standard Retention,1
13754,80,2,214,282.6,141.3,165,0.5597057846322667,High Risk,158.17285473707858,Standard Retention,1
13756,22,8,1843,2972.33,371.54125,274,0.18103791462981678,Low Risk,538.1044247916433,Monitor,0
13758,130,5,1493,2351.52,470.304,172,0.4248236192157697,High Risk,998.9812370582669,Standard Retention,0
13759,0,1,267,560.4100000000001,560.4100000000001,0,0.6033763950449001,Critical Risk,338.1381655471125,Standard Retention,0
13760,185,1,96,135.09,135.09,0,0.7385374726367444,Critical Risk,99.76902717849781,Standard Retention,0
13761,108,1,224,491.71,491.71,0,0.6886703142564341,Critical Risk,338.6260802230312,Standard Retention,0
13762,147,1,272,306.72,306.72,0,0.7146027881868169,Critical Risk,219.1829671926605,Standard Retention,1
13764,73,2,584,943.29,471.645,193,0.5479314328256906,High Risk,516.8582412701456,Standard Retention,0
13767,9,33,5469,13303.37,403.1324242424243,293,0.0005305206763334632,Low Risk,7.057712849914306,High Value - Low Risk,0
13769,21,8,856,2176.62,272.0775,275,0.18303943373403955,Low Risk,398.40729225418517,Monitor,0
13771,128,2,825,1464.8500000000001,732.4250000000001,47,0.6395711148933859,Critical Risk,936.8757476515765,Standard Retention,0
13772,25,2,308,682.97,341.485,142,0.5203208337691074,High Risk,355.36351983928733,Standard Retention,0
13774,10,1,192,345.0,345.0,0,0.6080099448441566,Critical Risk,209.76343097123402,Standard Retention,1
13777,6,27,6333,13021.5,482.27777777777777,295,0.0020287224837081835,Low Risk,26.41700982160611,High Value - Low Risk,0
13778,32,1,70,178.7,178.7,0,0.6233665166958815,Critical Risk,111.39559653355401,Standard Retention,1
13780,99,1,173,116.28000000000002,116.28000000000002,0,0.6759387978732673,Critical Risk,78.59816341670353,Standard Retention,1
13781,179,1,30,127.84,127.84,0,0.7342965188051427,Critical Risk,93.87246696404944,Standard Retention,1
13782,53,3,184,484.79,161.59666666666666,203,0.467608158031522,High Risk,226.69175893210155,Standard Retention,0
13784,23,9,2265,2124.15,236.01666666666668,237,0.15965696947085442,Low Risk,339.13535170151545,Monitor,0
13786,296,1,136,230.4,230.4,0,0.8077341433952502,Critical Risk,186.10194663826564,Standard Retention,1
13787,4,2,337,309.04,154.52,288,0.4558228873273819,High Risk,140.86750509965412,Standard Retention,1
13791,56,2,1200,1516.0,758.0,40,0.5820784647337731,High Risk,882.4309525364,Standard Retention,1
13792,216,1,28,74.60000000000001,74.60000000000001,0,0.7581752502777197,Critical Risk,56.5598736707179,Standard Retention,0
13798,1,45,19728,30421.5,676.0333333333333,299,1.903134436323064e-05,Low Risk,0.5789620425460209,High Value - Low Risk,0
13799,45,2,402,688.86,344.43,177,0.5272420684542831,High Risk,363.1959712754175,Standard Retention,1
13800,238,1,331,558.32,558.32,0,0.7783076877827246,Critical Risk,434.54474824285086,Standard Retention,1
13802,67,3,2572,4599.42,1533.14,172,0.48761955925916384,High Risk,2242.7671532477834,Standard Retention,1
13803,184,1,121,277.07,277.07,0,0.7398415285501435,Critical Risk,204.98789231538825,Standard Retention,1
13804,7,5,1279,2235.58,447.116,211,0.3139702094738552,Moderate Risk,701.9055208955612,Monitor,0
13805,58,1,728,500.24,500.24,0,0.6503892349380866,Critical Risk,325.3507108854285,Standard Retention,0
13807,296,1,36,112.6,112.6,0,0.8063597854533145,Critical Risk,90.79611184204322,Standard Retention,1
13808,22,2,324,723.1,361.55,3,0.5602240587105877,High Risk,405.09801685362595,Standard Retention,0
13809,234,1,29,155.05,155.05,0,0.7706024864692046,Critical Risk,119.48191552705018,Standard Retention,1
13811,112,3,68,814.5,271.5,55,0.564018914610193,High Risk,459.39340595000226,Standard Retention,1
13812,34,1,191,278.74,278.74,0,0.6268016066358075,Critical Risk,174.714679833665,Standard Retention,0
13813,18,2,260,677.38,338.69,45,0.5437716697455834,High Risk,368.3400536522633,Standard Retention,0
13814,21,2,864,1579.12,789.56,44,0.5506049217279975,High Risk,869.4712439991152,Standard Retention,1
13815,101,2,1965,2977.75,1488.875,146,0.5948676099421542,High Risk,1771.3670255052496,Standard Retention,0
13817,280,1,63,128.7,128.7,0,0.797633749281315,Critical Risk,102.65546353250524,Standard Retention,0
13819,230,3,1109,1140.35,380.1166666666666,18,0.6726374265678113,Critical Risk,767.0420893866036,Standard Retention,1
13821,73,2,153,385.64,192.82,116,0.5687709331423445,High Risk,219.34082265701372,Standard Retention,1
13823,20,1,325,650.42,650.42,0,0.6216354368917575,Critical Risk,404.3241208631369,Standard Retention,0
13824,64,4,660,1429.84,357.46,174,0.4273003392370949,High Risk,610.9711170547677,Standard Retention,0
13826,105,1,82,189.5,189.5,0,0.6816054085771702,Critical Risk,129.16422492537376,Standard Retention,1
13827,62,2,95,300.76,150.38,9,0.5909851937806032,High Risk,177.74470688145422,Standard Retention,0
13831,16,5,619,1791.05,358.21,281,0.3036537240501555,Moderate Risk,543.859002460031,Monitor,0
13833,88,1,117,383.85,383.85,0,0.6716160368411491,Critical Risk,257.79981574147513,Standard Retention,1
