customer_id,country,total_orders,total_items,total_revenue,average_order_value,first_purchase_date,last_purchase_date,recency,frequency,churn_status
14079,United Kingdom,1,301,375.10,375.10,2011-08-07,2011-08-07,124,1,Churned
14080,United Kingdom,1,48,45.60,45.60,2011-11-07,2011-11-07,32,1,Active
14081,United Kingdom,2,592,921.62,460.81,2010-12-05,2011-02-10,302,2,Churned
14082,United Kingdom,1,110,182.25,182.25,2010-12-10,2010-12-10,364,1,Churned
14083,United Kingdom,9,705,1002.90,111.43,2010-12-03,2011-12-05,4,9,Active
14085,United Kingdom,18,3177,4421.29,245.63,2010-12-06,2011-12-07,2,18,Active
14087,United Kingdom,1,250,191.47,191.47,2011-12-07,2011-12-07,2,1,Active
14088,United Kingdom,13,12665,50491.81,3883.99,2011-01-21,2011-11-29,10,13,Active
14089,United Kingdom,1,133,158.75,158.75,2011-10-14,2011-10-14,56,1,Active
14090,United Kingdom,1,72,76.32,76.32,2011-01-19,2011-01-19,324,1,Churned
14092,United Kingdom,14,2066,4076.91,291.21,2010-12-16,2011-12-02,7,14,Active
14093,United Kingdom,1,391,433.86,433.86,2011-11-27,2011-11-27,12,1,Active
14096,United Kingdom,17,16352,65164.79,3833.22,2011-08-30,2011-12-05,4,17,Active
14098,United Kingdom,1,104,147.35,147.35,2011-11-03,2011-11-03,36,1,Active
14099,United Kingdom,11,2179,3104.17,282.20,2010-12-20,2011-11-23,16,11,Active
14100,United Kingdom,1,63,191.95,191.95,2011-07-25,2011-07-25,137,1,Churned
14101,United Kingdom,6,6942,5976.79,996.13,2011-01-17,2011-09-27,73,6,At Risk
14102,United Kingdom,5,769,1105.88,221.18,2011-10-26,2011-12-04,5,5,Active
14104,United Kingdom,2,72,216.21,108.11,2011-06-27,2011-07-08,154,2,Churned
14105,United Kingdom,1,800,1266.23,1266.23,2011-04-14,2011-04-14,239,1,Churned
14107,United Kingdom,7,1793,2703.23,386.18,2010-12-10,2011-10-19,51,7,Active
14108,United Kingdom,2,381,597.91,298.96,2011-08-30,2011-11-09,30,2,Active
14109,United Kingdom,1,88,144.20,144.20,2011-09-28,2011-09-28,72,1,At Risk
14110,United Kingdom,12,2445,5683.15,473.60,2011-03-18,2011-12-06,3,12,Active
14111,United Kingdom,4,458,692.85,173.21,2011-04-12,2011-11-25,14,4,Active
14112,United Kingdom,7,1651,2915.15,416.45,2011-03-09,2011-11-17,22,7,Active
14113,United Kingdom,4,745,1840.42,460.11,2010-12-20,2011-12-06,3,4,Active
14114,United Kingdom,2,101,386.53,193.27,2011-01-13,2011-03-11,273,2,Churned
14116,United Kingdom,5,707,1382.74,276.55,2011-08-10,2011-11-20,19,5,Active
14117,United Kingdom,1,72,90.00,90.00,2011-07-19,2011-07-19,143,1,Churned
14121,United Kingdom,4,2082,2780.15,695.04,2011-10-11,2011-12-06,3,4,Active
14124,United Kingdom,1,1618,419.58,419.58,2011-09-16,2011-09-16,84,1,At Risk
14125,United Kingdom,3,1628,2720.63,906.88,2011-09-22,2011-11-29,10,3,Active
14126,United Kingdom,3,508,706.13,235.38,2011-11-29,2011-12-02,7,3,Active
14127,United Kingdom,3,321,709.71,236.57,2011-02-02,2011-08-09,122,3,Churned
14128,United Kingdom,2,564,637.50,318.75,2011-03-29,2011-10-10,60,2,Active
14129,United Kingdom,5,592,1123.86,224.77,2011-03-24,2011-12-08,1,5,Active
14130,United Kingdom,1,257,480.91,480.91,2011-01-24,2011-01-24,319,1,Churned
14132,United Kingdom,11,3368,3586.03,326.00,2011-06-09,2011-12-07,2,11,Active
14133,United Kingdom,3,348,605.64,201.88,2011-01-28,2011-08-02,129,3,Churned
14135,United Kingdom,15,3850,4690.31,312.69,2010-12-02,2011-12-08,1,15,Active
14138,United Kingdom,2,600,965.88,482.94,2011-10-07,2011-12-08,1,2,Active
14139,United Kingdom,1,510,415.82,415.82,2011-10-24,2011-10-24,46,1,Active
14140,United Kingdom,2,811,935.05,467.53,2011-11-08,2011-12-06,3,2,Active
14141,United Kingdom,4,355,915.13,228.78,2011-08-26,2011-12-07,2,4,Active
14142,United Kingdom,1,313,311.81,311.81,2010-12-01,2010-12-01,373,1,Churned
14143,United Kingdom,1,30,115.80,115.80,2011-07-29,2011-07-29,133,1,Churned
14145,United Kingdom,4,756,3742.20,935.55,2011-05-06,2011-10-24,46,4,Active
14146,United Kingdom,5,2437,4191.00,838.20,2010-12-17,2011-12-01,8,5,Active
14147,United Kingdom,2,108,483.40,241.70,2011-02-27,2011-09-22,78,2,At Risk
14148,United Kingdom,1,16,157.20,157.20,2011-04-20,2011-04-20,233,1,Churned
14149,United Kingdom,1,218,446.62,446.62,2011-05-03,2011-05-03,220,1,Churned
14150,United Kingdom,2,496,658.64,329.32,2010-12-15,2011-11-04,35,2,Active
14152,United Kingdom,2,711,621.29,310.65,2011-04-19,2011-09-25,75,2,At Risk
14154,United Kingdom,2,465,1345.62,672.81,2011-04-14,2011-04-14,239,2,Churned
14155,United Kingdom,1,25,118.75,118.75,2011-03-18,2011-03-18,266,1,Churned
14156,EIRE,55,57768,117210.08,2131.09,2010-12-03,2011-11-30,9,55,Active
14157,United Kingdom,2,271,424.89,212.45,2011-02-27,2011-11-20,19,2,Active
14158,United Kingdom,1,781,507.66,507.66,2011-10-30,2011-10-30,40,1,Active
14159,United Kingdom,11,4348,4630.35,420.94,2010-12-12,2011-11-20,19,11,Active
14161,United Kingdom,3,450,1097.62,365.87,2010-12-05,2011-05-08,215,3,Churned
14162,United Kingdom,2,142,289.36,144.68,2011-02-20,2011-06-19,173,2,Churned
14163,United Kingdom,4,893,2445.91,611.48,2011-04-14,2011-09-13,87,4,At Risk
14164,United Kingdom,2,1033,1631.77,815.89,2011-09-20,2011-09-30,70,2,At Risk
14165,United Kingdom,1,53,120.44,120.44,2011-03-09,2011-03-09,275,1,Churned
14167,United Kingdom,4,147,562.59,140.65,2011-01-12,2011-10-31,39,4,Active
14171,United Kingdom,1,167,363.79,363.79,2011-09-02,2011-09-02,98,1,At Risk
14173,United Kingdom,4,150,450.84,112.71,2011-05-04,2011-11-29,10,4,Active
14174,United Kingdom,1,94,134.46,134.46,2011-11-06,2011-11-06,33,1,Active
14175,United Kingdom,3,1515,3222.30,1074.10,2011-01-14,2011-10-11,59,3,Active
14176,United Kingdom,4,209,576.90,144.23,2010-12-07,2011-02-15,297,4,Churned
14177,United Kingdom,4,204,549.46,137.37,2011-06-13,2011-09-14,86,4,At Risk
14178,United Kingdom,7,1494,1600.26,228.61,2011-06-10,2011-12-01,8,7,Active
14179,United Kingdom,2,319,701.57,350.79,2011-10-18,2011-10-30,40,2,Active
14180,United Kingdom,25,719,4748.52,189.94,2010-12-02,2011-11-29,10,25,Active
14184,United Kingdom,1,127,452.89,452.89,2011-10-04,2011-10-04,66,1,At Risk
14185,United Kingdom,1,6,197.65,197.65,2011-01-12,2011-01-12,331,1,Churned
14188,United Kingdom,6,1162,2054.36,342.39,2011-02-02,2011-11-09,30,6,Active
14189,United Kingdom,15,3937,4654.08,310.27,2010-12-06,2011-12-07,2,15,Active
14191,United Kingdom,13,3662,4684.76,360.37,2011-05-03,2011-12-08,1,13,Active
14193,United Kingdom,2,445,853.39,426.70,2011-03-15,2011-10-03,67,2,At Risk
14194,United Kingdom,21,5840,11349.52,540.45,2011-02-04,2011-12-05,4,21,Active
14195,United Kingdom,2,760,1012.00,506.00,2011-04-01,2011-05-22,201,2,Churned
14196,United Kingdom,1,142,335.52,335.52,2011-08-25,2011-08-25,106,1,At Risk
14198,United Kingdom,4,290,701.40,175.35,2011-04-14,2011-11-21,18,4,Active
14199,United Kingdom,1,28,185.40,185.40,2011-05-05,2011-05-05,218,1,Churned
14201,United Kingdom,7,590,747.44,106.78,2010-12-15,2011-10-10,60,7,Active
14204,United Kingdom,1,72,150.61,150.61,2011-12-07,2011-12-07,2,1,Active
14205,United Kingdom,2,204,466.70,233.35,2011-03-20,2011-11-23,16,2,Active
14206,United Kingdom,1,276,328.16,328.16,2011-04-14,2011-04-14,239,1,Churned
14208,United Kingdom,1,114,151.74,151.74,2011-09-06,2011-09-06,94,1,At Risk
14209,United Kingdom,6,691,2073.43,345.57,2011-01-11,2011-11-29,10,6,Active
14210,United Kingdom,6,760,1905.84,317.64,2010-12-03,2011-08-26,105,6,At Risk
14211,United Kingdom,9,1242,2241.10,249.01,2011-02-17,2011-10-17,53,9,Active
14212,United Kingdom,1,1152,1070.48,1070.48,2011-09-11,2011-09-11,89,1,At Risk
14214,United Kingdom,5,751,1004.38,200.88,2011-03-07,2011-11-09,30,5,Active
14215,United Kingdom,6,1358,1789.72,298.29,2010-12-06,2011-11-28,11,6,Active
14216,United Kingdom,4,594,1839.30,459.83,2011-11-02,2011-12-06,3,4,Active
14217,United Kingdom,17,689,2004.98,117.94,2010-12-08,2011-12-08,1,17,Active
14218,United Kingdom,1,160,169.48,169.48,2011-10-28,2011-10-28,42,1,Active
14219,United Kingdom,1,78,89.94,89.94,2011-12-05,2011-12-05,4,1,Active
14220,United Kingdom,2,272,632.40,316.20,2010-12-16,2011-04-06,247,2,Churned
14221,United Kingdom,9,2191,3432.80,381.42,2011-01-04,2011-10-28,42,9,Active
14222,United Kingdom,1,607,683.17,683.17,2011-06-15,2011-06-15,177,1,Churned
14223,United Kingdom,3,585,991.13,330.38,2011-03-20,2011-09-08,92,3,At Risk
14224,United Kingdom,4,483,1009.73,252.43,2011-01-23,2011-08-21,110,4,At Risk
14226,United Kingdom,5,1296,2214.79,442.96,2011-03-15,2011-11-11,28,5,Active
14227,United Kingdom,10,1820,3350.96,335.10,2011-02-28,2011-11-13,26,10,Active
14229,United Kingdom,3,610,1547.20,515.73,2011-01-10,2011-10-19,51,3,Active
14231,United Kingdom,3,409,925.71,308.57,2011-02-24,2011-06-09,183,3,Churned
14232,United Kingdom,5,1941,2048.07,409.61,2011-03-20,2011-10-28,42,5,Active
14233,United Kingdom,4,680,1462.72,365.68,2011-01-26,2011-10-21,49,4,Active
14234,United Kingdom,4,951,754.12,188.53,2011-10-13,2011-11-17,22,4,Active
14235,United Kingdom,5,1959,3144.86,628.97,2011-03-24,2011-09-25,75,5,At Risk
14236,United Kingdom,2,310,490.86,245.43,2010-12-02,2011-09-20,80,2,At Risk
14237,United Kingdom,1,38,161.00,161.00,2010-12-01,2010-12-01,373,1,Churned
14238,United Kingdom,1,111,146.85,146.85,2011-01-17,2011-01-17,326,1,Churned
14239,United Kingdom,11,993,2380.85,216.44,2011-01-27,2011-10-27,43,11,Active
14240,United Kingdom,2,418,890.34,445.17,2011-04-28,2011-11-09,30,2,Active
14241,United Kingdom,1,146,213.70,213.70,2011-06-09,2011-06-09,183,1,Churned
14242,United Kingdom,2,123,280.55,140.28,2011-01-18,2011-04-19,234,2,Churned
14243,United Kingdom,10,1221,2588.77,258.88,2010-12-09,2011-12-01,8,10,Active
14245,United Kingdom,2,976,1693.45,846.73,2011-03-21,2011-05-04,219,2,Churned
14246,United Kingdom,3,804,1474.06,491.35,2011-04-08,2011-08-21,110,3,At Risk
14247,United Kingdom,1,47,136.77,136.77,2011-03-06,2011-03-06,278,1,Churned
14248,United Kingdom,1,102,302.58,302.58,2011-01-25,2011-01-25,318,1,Churned
14250,United Kingdom,3,1200,1904.05,634.68,2011-09-11,2011-12-02,7,3,Active
14251,United Kingdom,5,1674,2879.70,575.94,2011-10-13,2011-12-08,1,5,Active
14256,United Kingdom,2,414,969.06,484.53,2010-12-10,2011-03-24,260,2,Churned
14257,United Kingdom,5,1682,3099.72,619.94,2011-01-25,2011-10-06,64,5,At Risk
14258,United Kingdom,9,7100,12669.98,1407.78,2011-01-06,2011-11-30,9,9,Active
14259,United Kingdom,1,68,120.00,120.00,2011-07-21,2011-07-21,141,1,Churned
14261,United Kingdom,2,406,1163.45,581.73,2011-09-22,2011-10-20,50,2,Active
14262,United Kingdom,8,1645,2618.23,327.28,2011-04-13,2011-12-01,8,8,Active
14264,United Kingdom,2,70,333.97,166.99,2011-04-08,2011-07-08,154,2,Churned
14265,Unspecified,2,330,530.18,265.09,2011-07-14,2011-08-22,109,2,At Risk
14267,United Kingdom,3,530,1516.24,505.41,2011-03-24,2011-06-30,162,3,Churned
14270,United Kingdom,1,197,492.65,492.65,2011-01-12,2011-01-12,331,1,Churned
14271,United Kingdom,1,88,112.32,112.32,2011-04-28,2011-04-28,225,1,Churned
14272,United Kingdom,2,599,437.96,218.98,2011-03-30,2011-09-27,73,2,At Risk
14273,United Kingdom,4,264,559.97,139.99,2011-04-11,2011-10-19,51,4,Active
14276,United Kingdom,3,744,1119.74,373.25,2011-02-23,2011-09-02,98,3,At Risk
14277,France,3,1976,4188.00,1396.00,2011-05-11,2011-11-24,15,3,Active
14280,United Kingdom,1,52,134.04,134.04,2011-05-27,2011-05-27,196,1,Churned
14282,United Kingdom,15,2656,3701.44,246.76,2010-12-07,2011-12-06,3,15,Active
14284,United Kingdom,2,161,595.25,297.63,2011-09-14,2011-11-09,30,2,Active
14285,United Kingdom,4,541,1910.01,477.50,2011-06-16,2011-11-18,21,4,Active
14286,United Kingdom,3,4338,4628.75,1542.92,2011-04-11,2011-11-16,23,3,Active
14287,United Kingdom,3,261,176.63,58.88,2011-05-25,2011-12-01,8,3,Active
14288,United Kingdom,1,188,426.60,426.60,2011-05-10,2011-05-10,213,1,Churned
14289,United Kingdom,6,292,911.26,151.88,2011-02-23,2011-12-01,8,6,Active
14290,United Kingdom,5,915,2314.65,462.93,2010-12-13,2011-11-28,11,5,Active
14291,United Kingdom,11,2749,3883.25,353.02,2011-03-09,2011-12-08,1,11,Active
14292,United Kingdom,9,1663,4871.93,541.33,2011-03-02,2011-12-02,7,9,Active
14293,United Kingdom,4,709,1046.56,261.64,2010-12-06,2011-12-06,3,4,Active
14295,United Kingdom,1,84,166.20,166.20,2011-10-30,2011-10-30,40,1,Active
14297,United Kingdom,4,865,1305.33,326.33,2011-03-10,2011-11-22,17,4,Active
14298,United Kingdom,44,58343,51527.30,1171.08,2010-12-14,2011-12-01,8,44,Active
14299,United Kingdom,9,2149,3965.62,440.62,2010-12-09,2011-12-01,8,9,Active
14300,United Kingdom,1,32,43.20,43.20,2011-11-21,2011-11-21,18,1,Active
14301,United Kingdom,1,606,640.14,640.14,2011-08-14,2011-08-14,117,1,At Risk
14304,United Kingdom,1,139,383.45,383.45,2011-05-01,2011-05-01,222,1,Churned
14305,United Kingdom,3,1089,1858.96,619.65,2011-07-27,2011-09-29,71,3,At Risk
14306,United Kingdom,2,1075,2093.32,1046.66,2011-09-15,2011-10-19,51,2,Active
14307,United Kingdom,6,2058,2995.72,499.29,2010-12-01,2011-09-12,88,6,At Risk
14309,United Kingdom,9,1633,2352.53,261.39,2010-12-16,2011-12-01,8,9,Active
14311,United Kingdom,1,146,310.26,310.26,2011-04-11,2011-04-11,242,1,Churned
14312,United Kingdom,6,1012,1611.59,268.60,2011-01-06,2011-10-24,46,6,Active
14314,United Kingdom,1,296,120.00,120.00,2011-08-25,2011-08-25,106,1,At Risk
14315,United Kingdom,6,1021,2481.13,413.52,2011-03-18,2011-10-26,44,6,Active
14317,United Kingdom,1,255,508.58,508.58,2011-10-06,2011-10-06,64,1,At Risk
14320,United Kingdom,2,325,477.79,238.90,2011-01-11,2011-05-17,206,2,Churned
14321,United Kingdom,5,2406,1530.75,306.15,2011-01-10,2011-11-29,10,5,Active
14323,United Kingdom,2,350,605.06,302.53,2011-04-15,2011-08-17,114,2,At Risk
14326,United Kingdom,1,103,183.85,183.85,2011-04-11,2011-04-11,242,1,Churned
14327,United Kingdom,1,139,311.65,311.65,2011-06-29,2011-06-29,163,1,Churned
14329,United Kingdom,7,3087,4975.24,710.75,2011-01-14,2011-11-22,17,7,Active
14331,United Kingdom,2,252,462.66,231.33,2011-07-27,2011-08-07,124,2,Churned
14332,United Kingdom,3,463,840.21,280.07,2011-07-15,2011-11-17,22,3,Active
14333,United Kingdom,1,58,415.20,415.20,2011-10-03,2011-10-03,67,1,At Risk
14334,United Kingdom,8,1731,2552.21,319.03,2010-12-16,2011-11-23,16,8,Active
14335,Germany,2,375,454.86,227.43,2011-09-04,2011-11-23,16,2,Active
14336,United Kingdom,4,1759,1614.91,403.73,2011-03-08,2011-11-23,16,4,Active
14338,United Kingdom,2,335,588.22,294.11,2011-05-27,2011-07-01,161,2,Churned
14339,United Kingdom,1,168,309.52,309.52,2011-04-11,2011-04-11,242,1,Churned
14340,United Kingdom,1,58,134.70,134.70,2011-05-05,2011-05-05,218,1,Churned
14341,United Kingdom,8,1397,2166.98,270.87,2011-01-25,2011-10-25,45,8,Active
14342,United Kingdom,4,347,668.56,167.14,2011-05-13,2011-11-18,21,4,Active
14344,United Kingdom,8,477,889.93,111.24,2010-12-06,2011-08-04,127,8,Churned
14345,United Kingdom,1,50,108.98,108.98,2011-11-01,2011-11-01,38,1,Active
14346,United Kingdom,2,605,1021.58,510.79,2011-02-15,2011-08-11,120,2,At Risk
14348,United Kingdom,1,183,409.57,409.57,2011-03-24,2011-03-24,260,1,Churned
14349,United Kingdom,1,86,133.50,133.50,2011-11-29,2011-11-29,10,1,Active
14350,United Kingdom,1,183,282.93,282.93,2011-03-10,2011-03-10,274,1,Churned
14351,United Kingdom,1,12,51.00,51.00,2011-06-28,2011-06-28,164,1,Churned
14352,United Kingdom,4,538,1078.96,269.74,2011-03-11,2011-07-05,157,4,Churned
14353,United Kingdom,1,64,90.60,90.60,2011-05-08,2011-05-08,215,1,Churned
14354,United Kingdom,2,210,163.62,81.81,2011-11-09,2011-12-04,5,2,Active
14355,United Kingdom,1,92,174.40,174.40,2010-12-09,2010-12-09,365,1,Churned
14356,United Kingdom,2,277,701.23,350.62,2011-09-19,2011-09-21,79,2,At Risk
14357,United Kingdom,1,147,225.12,225.12,2011-10-27,2011-10-27,43,1,Active
14359,United Kingdom,3,371,912.18,304.06,2011-09-13,2011-11-20,19,3,Active
14360,United Kingdom,4,1139,2118.03,529.51,2011-09-06,2011-11-08,31,4,Active
14362,United Kingdom,1,96,151.50,151.50,2011-11-17,2011-11-17,22,1,Active
14364,United Kingdom,8,1967,3717.35,464.67,2011-05-12,2011-08-23,108,8,At Risk
14367,United Kingdom,16,4426,9227.82,576.74,2011-03-08,2011-12-01,8,16,Active
14368,United Kingdom,1,36,155.00,155.00,2011-01-24,2011-01-24,319,1,Churned
14371,United Kingdom,1,34,100.50,100.50,2011-02-17,2011-02-17,295,1,Churned
14373,United Kingdom,1,17,76.55,76.55,2010-12-16,2010-12-16,358,1,Churned
14375,United Kingdom,1,184,235.56,235.56,2011-06-07,2011-06-07,185,1,Churned
14377,United Kingdom,2,219,617.05,308.53,2011-03-22,2011-06-01,191,2,Churned
14379,United Kingdom,2,292,348.10,174.05,2011-02-17,2011-10-26,44,2,Active
14381,United Kingdom,1,146,202.68,202.68,2011-10-18,2011-10-18,52,1,Active
14382,United Kingdom,1,1231,615.49,615.49,2011-11-13,2011-11-13,26,1,Active
14383,United Kingdom,3,817,1247.69,415.90,2011-06-29,2011-11-01,38,3,Active
14385,United Kingdom,3,159,202.11,67.37,2011-11-16,2011-11-30,9,3,Active
14386,United Kingdom,1,54,142.40,142.40,2011-02-16,2011-02-16,296,1,Churned
14387,United Kingdom,3,795,1727.60,575.87,2011-08-22,2011-11-07,32,3,Active
14388,United Kingdom,8,1941,3212.84,401.61,2010-12-02,2011-11-29,10,8,Active
14389,United Kingdom,2,729,1043.46,521.73,2011-06-02,2011-10-05,65,2,At Risk
14390,United Kingdom,9,2133,4642.57,515.84,2010-12-02,2011-11-29,10,9,Active
14393,United Kingdom,1,13,67.95,67.95,2011-05-05,2011-05-05,218,1,Churned
14395,United Kingdom,9,1689,3479.91,386.66,2010-12-02,2011-12-07,2,9,Active
14396,United Kingdom,2,225,487.99,244.00,2010-12-03,2011-10-05,65,2,At Risk
14397,United Kingdom,19,1890,2612.96,137.52,2011-05-10,2011-12-07,2,19,Active
14400,United Kingdom,1,454,574.70,574.70,2011-07-13,2011-07-13,149,1,Churned
14401,United Kingdom,13,4507,4051.48,311.65,2010-12-15,2011-12-05,4,13,Active
14403,United Kingdom,4,519,1475.81,368.95,2011-04-06,2011-08-01,130,4,Churned
14404,United Kingdom,6,827,1449.32,241.55,2010-12-05,2011-11-06,33,6,Active
14406,United Kingdom,1,77,156.75,156.75,2011-08-12,2011-08-12,119,1,At Risk
14407,United Kingdom,6,1415,2157.73,359.62,2011-03-08,2011-08-24,107,6,At Risk
14408,United Kingdom,7,1610,2599.03,371.29,2011-03-20,2011-11-29,10,7,Active
14409,United Kingdom,6,1230,2059.45,343.24,2010-12-06,2011-09-29,71,6,At Risk
14410,United Kingdom,9,567,1100.27,122.25,2011-02-07,2011-09-08,92,9,At Risk
14411,United Kingdom,1,196,1063.00,1063.00,2011-02-02,2011-02-02,310,1,Churned
14412,United Kingdom,2,786,770.03,385.02,2011-09-28,2011-10-28,42,2,Active
14413,United Kingdom,1,67,121.05,121.05,2010-12-12,2010-12-12,362,1,Churned
14414,United Kingdom,7,2512,1496.98,213.85,2010-12-16,2011-09-09,91,7,At Risk
14415,United Kingdom,13,2996,5855.57,450.43,2010-12-14,2011-12-08,1,13,Active
14416,United Kingdom,2,326,490.22,245.11,2011-10-28,2011-11-17,22,2,Active
14418,United Kingdom,3,1711,1937.25,645.75,2011-08-23,2011-12-06,3,3,Active
14419,United Kingdom,6,483,1051.79,175.30,2010-12-10,2011-11-29,10,6,Active
14420,United Kingdom,1,334,387.52,387.52,2011-09-01,2011-09-01,99,1,At Risk
14421,United Kingdom,2,365,813.11,406.56,2011-05-12,2011-10-13,57,2,Active
14422,United Kingdom,6,2906,4263.64,710.61,2011-03-17,2011-12-09,0,6,Active
14423,United Kingdom,1,120,265.20,265.20,2011-05-05,2011-05-05,218,1,Churned
14424,United Kingdom,1,48,322.08,322.08,2011-11-22,2011-11-22,17,1,Active
14426,United Kingdom,10,2699,4481.67,448.17,2011-01-31,2011-11-16,23,10,Active
14427,United Kingdom,2,228,363.34,181.67,2011-10-07,2011-10-20,50,2,Active
14428,United Kingdom,5,428,1224.06,244.81,2011-01-18,2011-12-02,7,5,Active
14431,United Kingdom,1,130,470.36,470.36,2011-02-10,2011-02-10,302,1,Churned
14432,United Kingdom,6,2013,2248.50,374.75,2011-09-11,2011-11-30,9,6,Active
14434,United Kingdom,6,368,1372.80,228.80,2011-09-28,2011-11-18,21,6,Active
14436,United Kingdom,1,129,89.06,89.06,2011-09-02,2011-09-02,98,1,At Risk
14437,United Kingdom,1,60,63.00,63.00,2010-12-09,2010-12-09,365,1,Churned
14438,United Kingdom,1,82,131.90,131.90,2011-02-06,2011-02-06,306,1,Churned
14439,Greece,1,526,2661.24,2661.24,2011-01-24,2011-01-24,319,1,Churned
14440,United Kingdom,5,588,2357.68,471.54,2010-12-09,2011-12-01,8,5,Active
14441,United Kingdom,4,446,1712.89,428.22,2011-03-29,2011-12-09,0,4,Active
14442,Channel Islands,2,482,1589.82,794.91,2011-01-27,2011-05-19,204,2,Churned
14443,United Kingdom,4,938,1420.20,355.05,2010-12-06,2011-10-17,53,4,Active
14446,United Kingdom,4,916,1010.35,252.59,2011-04-07,2011-12-09,0,4,Active
14447,United Kingdom,5,571,1163.23,232.65,2011-03-04,2011-11-21,18,5,Active
14448,United Kingdom,2,104,375.35,187.68,2010-12-10,2011-11-30,9,2,Active
14449,United Kingdom,4,741,885.80,221.45,2010-12-02,2011-11-21,18,4,Active
14450,United Kingdom,3,241,483.25,161.08,2011-01-23,2011-06-12,180,3,Churned
14451,United Kingdom,2,378,643.90,321.95,2011-05-29,2011-10-10,60,2,Active
14452,United Kingdom,2,116,259.05,129.53,2011-09-07,2011-11-29,10,2,Active
14453,United Kingdom,1,49,119.93,119.93,2011-06-02,2011-06-02,190,1,Churned
14456,United Kingdom,9,2885,3017.28,335.25,2011-07-20,2011-12-04,5,9,Active
14457,United Kingdom,1,88,113.64,113.64,2011-02-02,2011-02-02,310,1,Churned
14459,United Kingdom,1,760,1837.92,1837.92,2011-07-07,2011-07-07,155,1,Churned
14460,United Kingdom,3,881,434.34,144.78,2011-02-02,2011-08-21,110,3,At Risk
14461,United Kingdom,3,766,2103.06,701.02,2011-03-23,2011-07-14,148,3,Churned
14462,United Kingdom,11,956,1980.57,180.05,2011-01-04,2011-10-04,66,11,At Risk
14463,United Kingdom,3,179,529.62,176.54,2011-05-18,2011-09-02,98,3,At Risk
14465,United Kingdom,3,398,1038.44,346.15,2011-02-10,2011-04-07,246,3,Churned
